"","start_speed","pitch_type","inning_side","inning","event","pitcher_name","y","m","d","team_name","tmax","tmin","tdmean","tmean","heat_index","rh","type","home","away"
"1",92.1,"FF","top",1,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"2",93.7,"FF","top",1,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"3",94.3,"FF","top",1,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"4",92.6,"FF","top",1,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"5",93,"FF","top",1,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"6",94,"FF","top",1,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"7",93.7,"FF","top",1,"Groundout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"8",92.9,"FF","top",1,"Double","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"9",93.7,"FF","top",1,"Strikeout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"10",93.8,"FF","top",1,"Strikeout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"11",94.1,"FF","top",1,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"12",93.9,"FF","top",1,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"13",94.6,"FF","top",1,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"14",95.3,"FF","top",1,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"15",90.9,"FF","bottom",1,"Single","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"16",92.1,"FF","bottom",1,"Single","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"17",92.4,"FF","bottom",1,"Single","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"18",95,"FF","bottom",1,"Single","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"19",92.7,"FF","bottom",1,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"20",92.6,"FF","bottom",1,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"21",92.6,"FF","bottom",1,"Groundout","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"22",93,"FF","bottom",1,"Double","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"23",92.4,"FF","bottom",1,"Double","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"24",93.1,"FF","bottom",1,"Double","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"25",93.1,"FF","bottom",1,"Double","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"26",93.3,"FF","bottom",1,"Double","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"27",93.3,"FF","bottom",1,"Strikeout","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"28",94.3,"FF","bottom",1,"Strikeout","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"29",93.7,"FF","bottom",1,"Strikeout","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"30",93.9,"FF","bottom",1,"Pop Out","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"31",91.2,"FF","top",2,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"32",91.9,"FF","top",2,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"33",93.5,"FF","top",2,"Groundout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"34",93.1,"FF","top",2,"Groundout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"35",91.3,"FF","bottom",2,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"36",92.3,"FF","bottom",2,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"37",93.2,"FF","bottom",2,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"38",92.1,"FF","bottom",2,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"39",92.8,"FF","bottom",2,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"40",93.1,"FF","bottom",2,"Pop Out","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"41",92.7,"FF","bottom",2,"Double","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"42",92.4,"FF","bottom",2,"Double","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"43",92.4,"FF","bottom",2,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"44",92.8,"FF","bottom",2,"Walk","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"45",93.6,"FF","bottom",2,"Field Error","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"46",93.1,"FF","bottom",2,"Single","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"47",90.4,"FF","bottom",2,"Flyout","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"48",91.2,"FF","top",3,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"49",92,"FF","top",3,"Flyout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"50",93.5,"FF","top",3,"Single","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"51",93.1,"FF","top",3,"Single","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"52",93.8,"FF","top",3,"Strikeout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"53",93.5,"FF","top",3,"Strikeout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"54",91.3,"FF","bottom",3,"Home Run","Tyler Skaggs","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"55",90.1,"FF","bottom",3,"Groundout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"56",91.4,"FF","bottom",3,"Groundout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"57",89.7,"FF","bottom",3,"Groundout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"58",90.8,"FF","bottom",3,"Walk","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"59",91.8,"FF","bottom",3,"Walk","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"60",91.3,"FF","bottom",3,"Walk","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"61",90.7,"FF","bottom",3,"Walk","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"62",90,"FF","bottom",3,"Walk","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"63",89.5,"FF","bottom",3,"Walk","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"64",89.9,"FF","bottom",3,"Walk","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"65",89.9,"FF","bottom",3,"Groundout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"66",90.4,"FF","bottom",3,"Groundout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"67",89.7,"FF","bottom",3,"Groundout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"68",91.9,"FF","top",4,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"69",92.2,"FF","top",4,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"70",92.2,"FF","top",4,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"71",93.8,"FF","top",4,"Walk","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"72",93.9,"FF","top",4,"Strikeout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"73",93.3,"FF","top",4,"Strikeout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"74",89.1,"FF","bottom",4,"Strikeout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"75",89.9,"FF","bottom",4,"Strikeout","Fernando Salas","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"76",90.8,"FF","bottom",4,"Double","Jason Gurka","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"77",91,"FF","bottom",4,"Double","Jason Gurka","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"78",92.6,"FF","bottom",4,"Lineout","Jason Gurka","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"79",91.4,"FF","top",5,"Groundout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"80",91.4,"FF","top",5,"Groundout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"81",93,"FF","top",5,"Single","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"82",91.3,"FF","top",5,"Single","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"83",91.2,"FF","top",5,"Single","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"84",94,"FF","top",5,"Field Error","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"85",93.7,"FF","top",5,"Groundout","Cole Hamels","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"86",94.9,"FF","bottom",5,"Groundout","Blake Wood","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"87",95.5,"FF","bottom",5,"Groundout","Blake Wood","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"88",95.9,"FF","bottom",5,"Groundout","Blake Wood","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"89",95.7,"FF","bottom",5,"Groundout","Blake Wood","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"90",95.6,"FF","bottom",5,"Groundout","Blake Wood","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"91",93.7,"FF","top",6,"Single","Tony Barnette","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"92",94,"FF","top",6,"Walk","Tony Barnette","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"93",92.1,"FF","top",6,"Walk","Tony Barnette","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"94",93.6,"FF","top",6,"Walk","Tony Barnette","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"95",94.5,"FF","top",6,"Walk","Tony Barnette","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"96",93.7,"FF","top",6,"Walk","Tony Barnette","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"97",94.2,"FF","top",6,"Flyout","Tony Barnette","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"98",96.4,"FF","bottom",6,"Triple","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"99",97,"FF","bottom",6,"Triple","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"100",95.4,"FF","bottom",6,"Triple","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"101",95.5,"FF","bottom",6,"Triple","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"102",96.3,"FF","bottom",6,"Home Run","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"103",97.1,"FF","bottom",6,"Lineout","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"104",96.8,"FF","bottom",6,"Lineout","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"105",97.4,"FF","bottom",6,"Groundout","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"106",97.8,"FF","bottom",6,"Groundout","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"107",96.9,"FF","bottom",6,"Home Run","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"108",96.7,"FF","bottom",6,"Home Run","Keynan Middleton","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"109",94.1,"FF","top",7,"Single","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"110",93.9,"FF","top",7,"Single","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"111",94.8,"FF","top",7,"Walk","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"112",93.6,"FF","top",7,"Walk","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"113",94.4,"FF","top",7,"Walk","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"114",96.2,"FF","top",7,"Double","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"115",95.6,"FF","top",7,"Double","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"116",94.6,"FF","top",7,"Double","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"117",95.8,"FF","top",7,"Double","Ricardo Rodriguez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"118",92.9,"FF","bottom",7,"Single","Jose Alvarez","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"119",91.9,"FF","top",8,"Pop Out","Jason Grilli","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"120",91.5,"FF","top",8,"Pop Out","Jason Grilli","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"121",92.4,"FF","top",8,"Single","Jason Grilli","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"122",93,"FF","top",8,"Single","Jason Grilli","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"123",93.8,"FF","top",8,"Single","Jason Grilli","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"124",93.8,"FF","top",8,"Single","Jason Grilli","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"125",92.6,"FF","top",8,"Single","Jason Grilli","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"126",93,"FF","bottom",8,"Flyout","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"X","tex","ana"
"127",93.7,"FF","bottom",8,"Strikeout","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"128",95,"FF","bottom",8,"Strikeout","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"129",95,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"130",95.1,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"131",94.1,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"132",94.4,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"133",94.5,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"134",94.1,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"135",94.8,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"136",94.8,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"137",95.5,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"S","tex","ana"
"138",95.6,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"139",94.3,"FF","bottom",8,"Walk","Cameron Bedrosian","2017","09","01","Texas Rangers",31.0820007324219,19.8299999237061,16.5189990997314,25.456000328064,25.57,57.7919482628171,"B","tex","ana"
"140",87.1,"FF","top",1,"Flyout","A.J. Griffin","2017","09","02","Texas Rangers",31.753999710083,20.3269996643066,17.0009994506836,26.0404996871948,26.88,57.5450874628615,"S","tex","ana"
"141",86.2,"FF","top",1,"Flyout","A.J. Griffin","2017","09","02","Texas Rangers",31.753999710083,20.3269996643066,17.0009994506836,26.0404996871948,26.88,57.5450874628615,"B","tex","ana"
